filepath,line_count,topic,summary,utility
archived-docs/pre202602/prep-v256/rustc-tools/marker/docs/internal/README.md,40,architecture,Internal documentation,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/docs/internal/driver-info.md,64,implementation plan,Driver information,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/docs/internal/release.md,130,release notes,This document describes the release processes and artifacts in `marker`.,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/marker/docs/internal/rustc_driver/conversion.md,32,code analysis,Conversion code,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/docs/internal/type-guidelines.md,11,code analysis,Type guidelines,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_adapter/README.md,41,architecture,Marker Adapter 🔌,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_api/README.md,117,architecture,Marker API,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_error/README.md,141,architecture,[Marker]: https://github.com/rust-marker/marker,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_lints/README.md,50,architecture,Marker Lints,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_rustc_driver/README.md,34,architecture,Marker's driver for rustc,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_uilints/README.md,22,architecture,Marker's UI tests,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_uilints/tests/ui/expr/sugar/README.md,1,architecture,"This folder contains tests, to check that expressions are resugared correctly and their spans also match up.",OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_uitest/README.md,83,architecture,Marker UI-test,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/marker_utils/README.md,53,architecture,Marker Utils,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/marker/rfc/0000-lock-file.md,332,implementation plan,- Feature Name: `lock-file`,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/miri/CONTRIBUTING.md,431,code analysis,Contribution Guide,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/miri/README.md,678,architecture,Miri,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/miri/doc/genmc.md,158,implementation plan,**(WIP)** Documentation for Miri-GenMC,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/miri/doc/tracing.md,298,debugging,Documentation for the tracing infrastructure in Miri,LOW
archived-docs/pre202602/prep-v256/rustc-tools/paralegal/.github/pull_request_template.md,27,code analysis,What Changed?,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/paralegal/README.md,59,architecture,Paralegal: A Privacy and Security Bug Finder for Rust Applications.,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/paralegal/crates/paralegal-compiler/README.md,20,architecture,paralegal-compiler,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/CODE_OF_CONDUCT.md,40,code analysis,The Rust Code of Conduct,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/polonius/README.md,65,architecture,This is a core library that models the borrow check. It implements the analysis,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/RELEASES.md,128,release notes,polonius,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/SUMMARY.md,14,code analysis,Summary,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/current_status.md,26,implementation plan,Current status,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/generate_inputs.md,24,code analysis,How to generate your own inputs,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/getting_started.md,27,graph algorithms,Want to run the code?,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules.md,10,code analysis,Rules,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules/atoms.md,76,code analysis,Atoms,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules/initialization.md,3,code analysis,Initialization analysis,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules/liveness.md,3,code analysis,Liveness analysis,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules/loans.md,243,graph algorithms,Loan analysis,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/rules/relations.md,155,code analysis,Input relations,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/see_also.md,19,code analysis,See also,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/testing.md,16,code analysis,Testing Polonius,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/book/src/what_is_polonius.md,14,implementation plan,What is polonius?,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/inputs/clap-rs/README.md,19,architecture,This is generated from the clap-rs test in the [rustc-perf repo]. To,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/polonius-engine/README.md,6,architecture,This is a core library that models the borrow check. It implements the,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/polonius/polonius-parser/README.md,78,architecture,Polonius Parser,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/.github/pull_request_template.md,1,code analysis,"Please summarize your changes, why they are needed and how you tested them.",OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/CONTRIBUTING.md,3,code analysis,Contributing,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/README.md,83,architecture,Prusti,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/analysis/README.md,10,architecture,Analysis,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/README.md,50,architecture,Documentation,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/SUMMARY.md,26,debugging,Summary,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/config/flags.md,501,code analysis,List of Configuration Flags,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/config/providing.md,41,code analysis,Providing Flags,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/config/summary.md,4,code analysis,Configuration,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/build.md,31,code analysis,Building,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/debug.md,55,debugging,Debugging,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/ide.md,30,code analysis,IDE integration,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/setup.md,80,code analysis,Setup,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/summary.md,7,debugging,Development,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/development/tests.md,36,debugging,Tests,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/mangling.md,40,code analysis,Name mangling,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/pure.md,36,code analysis,Pure function encoding,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/summary.md,9,code analysis,Viper Encoding,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/types-heap.md,133,code analysis,Heap-based type encoding,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/types-snap.md,332,code analysis,Snapshot-based type encoding,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/encoding/types.md,6,code analysis,Types,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/intro.md,5,code analysis,Introduction,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/layout.md,51,architecture,Repository Layout,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/macros.md,33,implementation plan,Macros,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/binary.md,12,code analysis,Binary stage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/prusti.md,38,code analysis,Prusti processing stage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/report.md,8,code analysis,Reporting stage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/rust.md,11,debugging,Rust compilation stage,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/summary.md,32,debugging,Verification Pipeline,LOW
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dev-guide/src/pipeline/viper.md,20,implementation plan,Viper verification stage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/dummy/README.md,0,architecture,(empty file),OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/SUMMARY.md,37,code analysis,Summary,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/basic.md,180,code analysis,Basic Usage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/install.md,22,code analysis,Installation,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/intro.md,3,research,Introduction,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/syntax.md,221,code analysis,Specification syntax,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/counterexamples.md,36,code analysis,Counterexamples,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/final.md,8,implementation plan,Final Code,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/generics.md,38,code analysis,Making it all Generic,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/getting-started.md,76,implementation plan,Getting Started,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/loop_invariants.md,25,code analysis,Loop Invariants,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/new.md,166,implementation plan,> **Recommended reading:**,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/option.md,43,code analysis,Options,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/peek.md,30,implementation plan,Peek,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/pledges.md,75,implementation plan,Pledges,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/pop.md,167,code analysis,> **Recommended reading:**,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/push.md,239,code analysis,Push,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/setup.md,53,code analysis,Setup,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/summary.md,51,code analysis,Guided Tour,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/tour/testing.md,74,code analysis,Testing,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/assert_refute_assume.md,120,code analysis,"Assertions, Refutations and Assumptions",MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/closure.md,21,code analysis,Closures,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/counterexample.md,56,code analysis,Printing Counterexamples,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/external.md,37,implementation plan,External specifications,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/impl_block_specs.md,30,spec,Specifications in trait `impl` blocks,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/loop.md,68,code analysis,Loop body invariants,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/overflow.md,11,code analysis,Overflow checks,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/panic.md,38,code analysis,Absence of panics,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/pledge.md,61,implementation plan,Pledges,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/predicate.md,25,code analysis,Predicates,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/prepost.md,15,code analysis,Pre- and postconditions,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/prusti-feature.md,16,code analysis,Conditional compilation for verification vs normal compilation,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/pure.md,20,code analysis,Pure functions,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/spec_ent.md,27,spec,Specification entailments,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/summary.md,27,code analysis,Verification Features,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/trusted.md,38,code analysis,Trusted functions,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/type-models.md,130,code analysis,Type Models,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/docs/user-guide/src/verify/type_cond_spec.md,35,spec,Type-Conditional Spec Refinement,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/jni-gen/README.md,12,architecture,JNI-gen,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-common/README.md,4,architecture,Prusti-common,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-contracts/prusti-contracts-proc-macros/README.md,1,architecture,Internal Prusti `proc-macro` crate. Must be a separate crate from `prusti-contracts` due to Rust [limitations](https:...,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-contracts/prusti-contracts/README.md,3,architecture,Provides various macros and types needed for verification of a crate with Prusti. See the Prusti [user guide](https:/...,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-contracts/prusti-specs/README.md,1,architecture,Internal Prusti crate implementing procedural macro processing.,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-contracts/prusti-std/README.md,1,architecture,Provides specifications for `std` functions. By importing this and adding `extern crate prusti_std;` to your root fil...,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-interface/README.md,4,architecture,Prusti-interface,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-launch/README.md,5,architecture,Prusti-launch,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-server/README.md,4,architecture,Prusti-server,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/README.md,14,architecture,Prusti-tests,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/tests/cargo_verify/test_no_std/README.md,63,architecture,`test_no_std`,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/tests/verify/fail/user-guide/README.md,0,architecture,(empty file),OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/tests/verify/pass/user-guide/README.md,0,architecture,(empty file),OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/tests/verify_overflow/fail/nfm22/README.md,5,architecture,NFM 2022 Online Appendix,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-tests/tests/verify_overflow/pass/nfm22/README.md,5,architecture,NFM 2022 Online Appendix,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-utils/README.md,7,architecture,Prusti-utils,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti-viper/README.md,5,architecture,Prusti-Viper,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/prusti/README.md,4,architecture,Prusti,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/test-crates/README.md,14,architecture,Test-crates,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/tracing/README.md,5,architecture,Tracing,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/viper-sys/README.md,4,architecture,Viper-sys,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/viper/README.md,4,architecture,Viper,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/prusti-dev/vir/README.md,16,architecture,Definition of the Viper/Verification Intermediate Representation.,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/.github/ISSUE_TEMPLATE/bug_report.md,49,code analysis,name: Bug Report,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/.github/ISSUE_TEMPLATE/enhancement.md,19,code analysis,name: Enhancement,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/CHANGELOG.md,502,debugging,`rust-gpu` Changelog,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/CODE_OF_CONDUCT.md,131,code analysis,Contributor Covenant Code of Conduct,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/CONTRIBUTING.md,52,implementation plan,Contributor Guidelines,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/README.md,153,architecture,<!-- Allow this file to not have a first line heading -->,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/rustc_codegen_spirv-types/README.md,3,architecture,`rustc_codegen_spirv-types`,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/rustc_codegen_spirv/README.md,7,architecture,`rustc_codegen_spirv`,HIGH
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/spirv-builder/README.md,57,architecture,<!-- inline html -->,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/spirv-std/README.md,48,architecture,`spirv-std`,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/spirv-std/macros/README.md,3,architecture,`spirv-std-macros`,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/crates/spirv-std/shared/README.md,5,architecture,`spirv-std-types`,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/SUMMARY.md,17,debugging,Summary,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/attributes.md,156,code analysis,Attribute syntax,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/building-rust-gpu.md,48,code analysis,Building Rust-GPU,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/codegen-args.md,201,debugging,'Codegen args' (flags/options) supported by the Rust-GPU codegen backend,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/image.md,18,code analysis,Image type syntax,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/inline-asm.md,71,code analysis,Inline Assembly,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/introduction.md,11,code analysis,Introduction,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/migration-to-register-tool.md,45,implementation plan,Migration to `register_tool`,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/platform-support.md,85,code analysis,Platform Support,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/publishing-rust-gpu.md,31,code analysis,Publishing rust-gpu on crates.io,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/rfcs/000-template.md,19,code analysis,Summary,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/rfcs/001-resource-binding-syntax.md,241,code analysis,Summary,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/spirv-minimization.md,55,debugging,Minimizing bugs in SPIR-V,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/testing.md,58,code analysis,Testing Rust-GPU,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/tracing.md,21,debugging,Tracing,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/docs/src/writing-shader-crates.md,174,code analysis,Writing Shader Crates,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/examples/README.md,66,architecture,Examples,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/tests/compiletests/README.md,85,architecture,Compiletests,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rust-gpu/tests/difftests/README.md,251,architecture,Difftests,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/.github/ISSUE_TEMPLATE/feature_request.md,20,code analysis,name: Feature request,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/.github/ISSUE_TEMPLATE/miscompilation.md,22,code analysis,name: Miscompilation,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/BROKEN_TESTS.md,179,code analysis,How to find the source code of a broken test?,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/CODE_OF_CONDUCT.md,128,code analysis,Contributor Covenant Code of Conduct,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/QUICKSTART.md,104,debugging,Building the project,LOW
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/README.md,127,architecture,rustc_codegen_clr,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/mycorrhiza/README.md,25,architecture,Mycorrhiza - Rust/.NET interop layer,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_clr/target.md,37,code analysis,Hello!,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_cranelift/Readme.md,125,architecture,Cranelift codegen backend for rust,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_cranelift/docs/dwarf.md,153,code analysis,Line number information,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_cranelift/docs/rustc_testing.md,23,implementation plan,Building and testing with changes in rustc code,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_cranelift/docs/usage.md,60,code analysis,Usage,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_cranelift/scripts/Readme.md,2,architecture,This directory is for scripts that are either never directly invoked or are not used very often.,OBSOLETE
archived-docs/pre202602/prep-v256/rustc-tools/rustc_codegen_jvm/Readme.md,207,architecture,rustc_codegen_jvm 🚀,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_plugin/README.md,66,architecture,rustc_plugin,MEDIUM
archived-docs/pre202602/prep-v256/rustc-tools/rustc_plugin/crates/rustc_plugin/examples/print-all-items/README.md,21,architecture,Example: print-all-items,MEDIUM
archived-docs/pre202602/prep-v256/strategy/18-competitive-landscape.md,433,graph algorithms,Competitive Landscape Analysis,HIGH
archived-docs/pre202602/prep-v256/strategy/19-moat-building.md,445,code analysis,Competitive Moat-Building Strategy for Parseltongue,MEDIUM
archived-docs/pre202602/prep-v256/strategy/20-research-agenda.md,598,research,Research Agenda for Parseltongue,MEDIUM
archived-docs/pre202602/prep-v256/thesis/2026-03-02-code-understanding-domain-thesis-design.md,236,thesis,Code-Understanding Domain Thesis - Design Document,HIGH
archived-docs/pre202602/prep-v256/thesis/2026-03-02-code-understanding-domain-thesis.md,766,thesis,Code-Understanding Domain Thesis,MEDIUM
archived-docs/pre202602/prep-v256/thesis/2026-03-02-exhaustive-research-journal.md,973,research,EXHAUSTIVE Research Journal: Code-Understanding Domain Thesis,MEDIUM
archived-docs/pre202602/prep-v256/thesis/2026-03-02-research-implementation-plan.md,1186,implementation plan,Code-Understanding Domain Thesis - Implementation Plan,MEDIUM
archived-docs/pre202602/prep-v256/thesis/2026-03-02-research-journal.md,452,research,Research Journal: Code-Understanding Domain Thesis,MEDIUM
archived-docs/pre202602/skills/dependency-map-cli-tools/SKILL.md,110,architecture,name: dependency-map-cli-tools,HIGH
archived-docs/pre202602/skills/dependency-map-cli-tools/references/internet-precedents.md,37,tree-sitter,Internet Precedents: No-DB Codebase Mapping,MEDIUM
archived-docs/pre202602/v210-Reference/V210-Codemogger-Fuzzy-Candidate-Use-Case.md,52,research,V210-Codemogger-Fuzzy-Candidate-Use-Case,HIGH
archived-docs/research-glommer/cachebro/README.md,155,research,<p align='center'>,MEDIUM
archived-docs/research-glommer/codemogger/CLAUDE.md,111,research,"description: Use Bun instead of Node.js, npm, pnpm, or vite.",MEDIUM
archived-docs/research-glommer/codemogger/README.md,211,research,<p align='center'>,MEDIUM
archived-docs/research-glommer/iggy-sample/CONTRIBUTING.md,118,research,Contributing to Apache Iggy,MEDIUM
archived-docs/research-glommer/iggy-sample/DEPENDENCIES.md,1157,research,Dependencies,MEDIUM
archived-docs/research-glommer/iggy-sample/PULL_REQUEST_TEMPLATE.md,60,research,Which issue does this PR close?,MEDIUM
archived-docs/research-glommer/iggy-sample/README.md,475,research,Apache Iggy (Incubating),MEDIUM
archived-docs/research-glommer/iggy-sample/bdd/README.md,103,research,Cross-SDK BDD Testing,MEDIUM
archived-docs/research-glommer/iggy-sample/core/ai/README.md,5,research,Apache Iggy AI,MEDIUM
archived-docs/research-glommer/iggy-sample/core/ai/mcp/README.md,89,MCP research,Apache Iggy MCP Server,MEDIUM
archived-docs/research-glommer/iggy-sample/core/bench/README.md,7,research,Apache Iggy Bench CLI,MEDIUM
archived-docs/research-glommer/iggy-sample/core/bench/dashboard/README.md,287,research,Apache Iggy Benchmarks Dashboard,MEDIUM
archived-docs/research-glommer/iggy-sample/core/cli/README.md,11,research,Apache Iggy CLI,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/README.md,107,research,Apache Iggy Connectors,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/runtime/README.md,258,research,Apache Iggy Connectors - Runtime,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sdk/README.md,197,research,Apache Iggy Connectors - SDK,MEDIUM
